Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Marca_Cod,Material_Cod,Temporada_Cod,Marca_Freq,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Material_Freq
Faixa De Cabelo Lupo Sport Fitness Yoga Pilates 15010-001,4.9,45.0,0.0,Lupo,Indeterminado,Feminino,Não Definido,Cumpre a função que é me deixar feia.,"Achei um pouco grande para a minha cabeça.
Só usei uma vez.","Produto ótimo, lindo e confortável.",500,41.57,463,178,1,0.0422919508867667,0.9629629629629631,0.004957585105210972,0.0,0.052334504280208735,0.3828701077708451
Kit 10 Shorts Jeans Feminino Cintura Alta Atacado Revenda,4.7,9.0,0.0,Stillger,Algodão,Feminino,Primavera/Verão,Minha filha adorou ótimo produto.,Todas ótimas só uma que fico apertada.,Sem comentários,50,207.91,736,25,7,0.0327421555252387,0.888888888888889,0.0009915170210421946,0.0,0.335987858531428,0.1820760068065797
Kit Roupa Infantil Calça + Camiseta Camuflada Exército,4.7,38.0,0.0,Atack,Terbrim,Meninos,Outono/Inverno,"Perfeita ótima qualidade, a calça e o mesmo tecido das usadas por policiais ou soldados.","O zíper quebrou e como era p uma festa de aniversário, não dava para pedir troca,.","Lindo!.
Amei!.",100,78.22,63,164,3,0.0009095043201455,0.888888888888889,0.004186405199955933,0.0,0.11483237270215887,0.0011344299489506524
Touca+luva+meia Recém Nascido Três Cores.,4.6,62.0,0.0,Bebê Bacana,Indeterminado,Bebês,Não Definido,Ótimo produto.,Amei.,Muito bom!.,100,39.9,112,178,1,0.0009095043201455,0.8518518518518517,0.006830450589401784,0.0,0.04948671600559326,0.3828701077708451
Macacão Roupa De Apicultor Completa Proteção Contra Abelhas,4.3,178.0,24.0,Celi,Brim 100% Algodão,Sem Gênero,Não Definido,Muito bom o macacão. Consegui retirar as vespas sem problemas. Fica bem fechado. Nem foi necessário fechar botas e luvas com fita. É bem resistente e vai durar bastante tempo.,Ficou ótimo perfeito.,Beleza tudo ok muito boa.,1000,203.88,177,46,1,0.0077307867212369,0.7407407407407406,0.019610003305056734,0.36363636363636365,0.3291156508986733,0.0028360748723766306
Fita Dupla Face Para Levantar Peito E Segurar Roupa Decotada,4.5,86.0,46.0,Esquarcio Import Fashion Tape,Indeterminado,Sem Gênero,Não Definido,Tão bom que colei na barriga pra blusa não subir e arrancou os pelinhos tudo na hora q fui tirar kkkkkkkkk.,"Maravilhoso. Cola super aderente, dancei noite toda, transpirei bastante e não descolou.",Perfeita colou muito na roupa e na pele foi até difícil de tirar usei a noite toda e fiquei super a vontade. Super indico.,1000,71.87,269,178,1,0.0022737608003638,0.8148148148148148,0.009474495978847636,0.696969696969697,0.10400395620886056,0.3828701077708451
Conjunto Roupa De Protecao P/ Defensivos Veneno Completo,4.6,19.0,0.0,Descartes,Algodão,Sem Gênero,Não Definido,Gostei.,Ótimo produto recomendo a todos.,Ótimo.,100,152.9,226,25,1,0.0027285129604365,0.8518518518518517,0.0020932025999779664,0.0,0.2421813717131067,0.1820760068065797
Kit 3 Short Feminino Básico Sem Costura Loba Resistente Lupo,4.6,0.0,0.0,Lupo,Poliamida,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,3,127.9,463,116,7,0.0422919508867667,0.8518518518518517,0.0,0.0,0.1995498107158692,0.02098695405558707
Body De Bebê Temático M&m Color Mesversário Roupa De Bebe,4.7,72.0,5.0,Laura Baby,Indeterminado,Bebês,Primavera/Verão,Na medida que eu queria pro meu bebê.,"Produto muito bom pelo preço.
Atendeu exatamente o que eu precisava.","O tecido solta um pouco de tinta, quando ele suou. Fora isso foi perfeito.",500,22.34,430,178,7,0.0004547521600727,0.888888888888889,0.007932136168337557,0.07575757575757576,0.01954230756113366,0.3828701077708451
Macacão Apicultor Roupa Proteção Abelha Com Máscara + Brinde,4.1,331.0,10.0,Celi,Algodão,Sem Gênero,Não Definido,Bom produto so uma resalva quando alguem for fazer o pedido pede um numero maior do que vc costuma usar exp. Se vc usa roupas g pede o macacao gg ou xg pra ficar com folga. No restante tudo certo.,Eu achei muito fino o tecido poderia ser mais grosso fui tirar uma abelha levei algumas ferruado.,Otimo.,1000,166.21,177,25,1,0.0077307867212369,0.6666666666666666,0.03646579266277404,0.15151515151515152,0.26487841478803587,0.1820760068065797
Roupa Ração Em Oxford Masculino Branca Candomblé Umbanda 2pç,4.4,52.0,0.0,Salve Jorge Guerreiro,Indeterminado,Masculino,Não Definido,Material muito transparente.,Sem comentários,Eu amei! o tamanho m ficou ótimo em mim que tenho 1. 80 de altura e 69 kg (alto e magro). O oxford não é mto macio no corpo mas isso já sabemos que é o tecido msm de resto bem satisfeito.,100,48.9,688,178,1,0.0004547521600727,0.777777777777778,0.005728765010466013,0.0,0.06483407796459875,0.3828701077708451
Kit Com 10 Cuecas Slip Algodão Zorba,4.5,426.0,25.0,Zorba,Algodão,Masculino,Primavera/Verão,"Produto falsificado , não tem nada haver com zorba falsificação grosseira! uso zorba a muito tempo essa não é verdadeira não recomendo a compra.",A qualidade deixa a desejar no tamanho e tecido.,"Produto de ótima qualidade ! exatamente o que eu procurava !.
Recomendo.",1000,159.9,838,25,7,0.0090950432014552,0.8148148148148148,0.046931805662663875,0.3787878787878788,0.25411820879233316,0.1820760068065797
Kit 4 Cuecas Boxer Infantil Kids Menino Box Sem Costura Lupo,4.9,145.0,31.0,Lupo,Poliamida,Meninos,Primavera/Verão,"Produto pequeno, mercado livre não esta me habilitando a possibilidade de devolver o produto.",Excelente qualidade e meu filho amou.,"Meu filho tem 6 anos magro, tinha comprado medidas de 6 a 8 anos ficou pequena. Comprei novamente medidas de 9 a 11 anos, ficou muito bom.",1000,109.9,463,116,7,0.0422919508867667,0.9629629629629631,0.01597444089456869,0.4696969696969697,0.1688550867978582,0.02098695405558707
Kit C/23 Peças Body + Mijão Roupas Bebê Maternidade Enxoval,4.5,711.0,8.0,Batutinhas Baby,Indeterminado,Bebês,Primavera/Verão,"5 estrelas porque pelo preço vale a pena. Se seu bebê for nascer em epoca de frio não recomendo. O material é bem fininho, mas como eu disse pelo preço não tinha como ser melhor. Vieram peças sortidas lisas e 1 peça estampada. Achei melhor pq é pra por por baixo.",Não gostei pois não gostei das cores que veio mesmo eu colocando que era pra menina veio muito marrom e verde nada combinando com nada tecido muito fininho não recomendo.,"Minha bebê não nasceu ainda,gostei muito das roupinhas,tecido fresquinho. Voltarei a comprar novamente!.",1000,113.87,108,178,7,0.0063665302410186,0.8148148148148148,0.07832984466233336,0.12121212121212122,0.17562497868421953,0.3828701077708451
Kit 3 Bermudas  Masculina Microfibra Forrada Piscina,4.6,0.0,0.0,Megalupe,Microfibra,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,139.9,506,101,7,0.0004547521600727,0.8518518518518517,0.0,0.0,0.22001295999454318,0.030062393647192286
Kit 4 Cuecas Boxer Box Sem Costura Algodão Masculino Zorba,4.7,1478.0,43.0,Zorba,Algodão,Masculino,Não Definido,O produto era tudo o que eu esperava.,"Sensacional comprei dois kits,8 unidades bbb.
Bom. Bonita. Barato.","Sao top as coecas só nao gostei.
Q veio 4brancas fora isso boas.",5000,119.89,838,25,1,0.0090950432014552,0.888888888888889,0.16282912856670706,0.6515151515151515,0.1858906585723543,0.1820760068065797
Kit 3 Blusas Mullet Tapa Bumbum Feminina Dry Fit Envio Já,4.7,1090.0,12.0,Moov Sports,Indeterminado,Feminino,Não Definido,"Blusas perfeitas! malha leve e confortável. Tamanho conforme a tabela. Visto tamanho 46 e comprei xg porque gosto mais soltinha e ficou ótima. Não ficou marcando a barriga. Tem um pouco de transparência, mas já é própria dessa malha mesmo e usando com top não incomoda se comprar soltinha conforme eu fiz. Gostei muito e vou comprar mais.","Comprei a g pois tenho ombro largo e o tamanho ficou excelente, mais pra larginha, com tecido e acabamentos que me surpreenderam pelo preço do produto. Atrás é bem comprido mesmo, passa do bumbum, o que dá tranquilidade pra agachar na academia. As cores são boas e as blusas não ficam transparentes, secagem rápida. Recomendo!.","As blusas são simplesmente perfeitas, o tecido, o tamanho, acabamento, tudo! pedi g, tenho 1,68, 78kg e caiu perfeitamente bem. Estava com medo de vir pequena, mas as medidas estão corretíssimas. Com certeza voltarei a comprar. Parabéns pelo produto!.",5000,105.92,535,178,1,0.001819008640291,0.888888888888889,0.12008372810399912,0.18181818181818182,0.162068142287098,0.3828701077708451
Roupa Dolmã Chef Cozinha Feminina Manga Curta Tecido Oxford,4.6,29.0,10.0,M L Freitas Confecções,Poliéster,Sem Gênero,Não Definido,Sem comentários,"Muito bom , adorei pedi o tamanho gg e ficou ótimo no corpo, vou comprar mas adorei !.",Muito bom.,100,68.05,467,122,1,0.0013642564802182,0.8518518518518517,0.003194888178913738,0.15151515151515152,0.09748985368848266,0.12592172433352242
Roupas Femininas Bermuda Feminina Sarja Bolso P M G Gg Xg,5.0,6.0,0.0,Brins,Sarja,Feminino,Primavera/Verão,O produto atendeu as expectativas.,Excelente.,Perfeita.,100,53.9,146,138,7,0.0004547521600727,0.9999999999999999,0.000661011347361463,0.0,0.07336039016404625,0.013045944412932501
Conjunto 2 Calça Masculina Jogger Swang Roupas Academia Slim,4.8,19.0,10.0,Kick,Algodão75% Poliester25%,Masculino,Outono/Inverno,Muito bom a calça de moletom grato.,"Gostei, veste bem.",Muito boas.,100,129.1,407,38,3,0.0004547521600727,0.9259259259259259,0.0020932025999779664,0.15151515151515152,0.20159612564373658,0.0005672149744753262
Saída Maternidade Menina Princesa Vermelha/rosê/rosa 5 Peças,4.8,58.0,0.0,Djiele,Indeterminado,Bebês,Não Definido,Muito linda😍.,"Gente estou apaixonada ❤️😍, na minha opinião é perfeito coisa mais linda ❤️❤️❤️.",Produto muito bonito de qualidade muito boa.,100,184.9,238,178,1,0.0004547521600727,0.9259259259259259,0.006389776357827476,0.0,0.2967497697895706,0.3828701077708451
Kit 3 Cuecas Slip Tamanho Especial Plus Size Algodão Mash,4.8,218.0,20.0,Mash,Algodão,Masculino,Não Definido,"Uso a marca mash e essas cuecas não tem a mesma qualidade de tecido, entretanto pelo custo, valeu a pena.","Produto de ótima qualidade, serviu certinho. Um problema chatinho foi a finalização da costura, fica incomodando na lateral. Peguei duas com esse problema. Passei uma lixa e resolveu.","É a segunda vez que compro essa marca. Achei a malha um pouco mais fina. Quanta a lavagem, as primeiras desbotaram após um tempo.",1000,74.9,494,25,1,0.0109140518417462,0.9259259259259259,0.024016745620799824,0.30303030303030304,0.10917090140172575,0.1820760068065797
Kit 3 Bermudas Jeans Masculinas | Preço De Fábrica | Premium,4.6,620.0,5.0,Bamborra,Jeans,Masculino,Outono/Inverno,"As minhas chegaram ontem, pela qualidade do produto comprarei mais vezes, já pela organização não vieram conforme a foto, vieram todas azuis, acho que deveriam ter um pouco mais de atenção referente a isso e avisar ao cliente quando não houver a cor solicitada já que o pagamento foi efetuado.","Jeans de ótima qualidade, só achei ruim pq as 3 peças apesar de serem a mesma numeração não são exatamente do mesmo tamanho, uma delas ficou mais justa, dá pra usar, mas não ficou tão legal como as outras duas. No geral gostei e indico!.","No momento achei as bermudas ótimas, duas são mais justas, tipo slim, uma outra é mais folgada. Irei usar as 3 logo nos próximos dias para servir como teste após lavagem. Não é um tecido tipo jeans, pois de todas jeans que eu tenho, nenhuma delas estica o pano.",5000,199.05,103,75,3,0.0031832651205093,0.8518518518518517,0.06830450589401785,0.07575757575757576,0.32087923331400703,0.030062393647192286
Lacre De Autenticidade Segurança Tag Etiqueta Roupa 980un,4.6,0.0,25.0,Lacre De Autenticidade Para Tags,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,25,39.99,422,178,1,0.0004547521600727,0.8518518518518517,0.0,0.3787878787878788,0.04964018962518332,0.3828701077708451
Kit Lote 6 Conjuntos Infantil Masculino Ou Feminino Atacado,4.3,355.0,10.0,Mkids,Indeterminado,Meninas,Não Definido,"Pela primeira vez q faço uma comprá decepcionante horrorizada produto de péssima qualidade. Olha q meu esforço de comprá é grande mas essa me superei com tanta decpcao malha horrível pecas grandes peças pequenas sendo q opro tamanha eu pedi pra 8 anos era ora ser só um padrão. Aqui na minha cidade o valor de um cojunto desse é r$10,00 só comprei pq nos comentários tavam dizendo q era ótimo. Mas infelizmente decpcao.","Não recomendo!!! comprei tam 14 para minha filha de 6 anos só a camiseta serviu os shorts ficarão enormes, deduzi que se pedisse um tamanho maior iria ficar bom. Pedi cores sortidas veio 4 conjuntos repetidos, na imagem que colocam para gente ver são peças lindas todas diferentes, isso é uma falta de consideração com o cliente, propaganda falsa. Pelo valor imaginava ser de péssima qualidade o tecido mesmo, muito chateada. Pior compra que já fiz. Descaso com o cliente e mais uma vez repito não recomendo!.","Bom o kit não veio as estampas que pedi ,as camisetas são boas ,mas os shorts em proporção com as camisetas ,sao curtos p tamanho 12 e são transparente ,porém gostei da pontualidade e do precinho.
Compraria novamente mas teria q ter a opção de escolher as estampas.",1000,139.91,524,178,1,0.0013642564802182,0.7407407407407406,0.039109838052219896,0.15151515151515152,0.22003001261894206,0.3828701077708451
Calça Jeans Preta Feminina Super Lycra  Skinny Cintura Alta,4.4,1533.0,13.0,Stillger Jeans,Sarja,Feminino,Outono/Inverno,"A calça jeans é muito linda. Vestiu super bem, peguei a 40 e serviu perfeitamente, minhas medidas=79 de cintura, 97 de quadril,62 cm de coxa,67 kg, 1,62 de altura. Ficou boa no comprimento. Os comentários aqui no mercado livre deveriam ser mais detalhados pra ajudar quem vai comprar. Espero ter ajudado.","Gostei bastante do tecido é macio ,veste bem, tomando bom ,não ficou grande e nem curta,. Ainda não lavei pra dizer se encolheu ou desbotou.","Comprei pra minha esposa , ela gostou muito ❤️.",10000,61.93,738,138,3,0.0154615734424738,0.777777777777778,0.1688883992508538,0.19696969696969696,0.08705364755635893,0.013045944412932501
Kit Com 7 Bermudas Fitness Academia Atacado Roupa Feminina,4.7,3.0,0.0,Nacional,Poliéster,Feminino,Não Definido,Material ótimo ficou perfeito.,Minha esposa adorou.,Bom.,5,137.9,557,122,1,0.003638017280582,0.888888888888889,0.0003305056736807315,0.0,0.21660243511476418,0.12592172433352242
Kit 3 Saco Organizor Mala Viagem Guarda Roupas,4.6,0.0,0.0,Casambiente,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,25,19.86,173,178,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.015313256710207699,0.3828701077708451
Cobertor Enroladinho Bebê Saco De Dormir Ursinho Swaddle,4.8,148.0,0.0,Atelie Mundo Daju,Indeterminado,Bebês,Não Definido,Achei q seria um pouco mais grosso e grande mais tá bom ainda dá p usar por um tempo.,"Produto muito bom, perfeito para climas bem frios, recomendo.",Lindo demais! excelente qualidade e custo x benefício.,500,69.89,66,178,1,0.0027285129604365,0.9259259259259259,0.01630494656824942,0.0,0.10062753657787935,0.3828701077708451
Kit 8 Peças Lote Roupa Infantil Menino Masculino Atacado,4.2,317.0,10.0,Amk Kids,Indeterminado,Meninos,Não Definido,Sem comentários,Produto com um bom custo benefício.,Achei ótimo custo.,1000,109.91,35,178,1,0.0009095043201455,0.7037037037037038,0.034923432852263965,0.15151515151515152,0.1688721394222571,0.3828701077708451
Bermuda Masculina Mizuno Energy 7,4.6,0.0,0.0,Mizuno,Poliéster,Masculino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,1,99.99,523,122,3,0.0009095043201455,0.8518518518518517,0.0,0.0,0.15195593601855326,0.12592172433352242
Calça Jeans Mon Com Elástico Na Cintura Roupas Femininas,4.5,29.0,0.0,Shop Smille,Jean,Feminino,Não Definido,"Linda calça, veste bem, o jeans não é pesado e fica linda no corpo, eu recomendo.","A calca é boa, tem a forma no tamanho certo, é bem fiel a foto. Nao chega a ser um jeans grosso, mais é intermediario. Eu adorei.",Ainda não usei a princípio estou satisfeita com o material!.,100,121.9,704,74,1,0.0013642564802182,0.8148148148148148,0.003194888178913738,0.0,0.1893182360765322,0.021554169030062395
Kit 6 Cuecas Algodão Mash - Promoção Box Masculina Adulto,4.6,422.0,10.0,Mash,Algodão,Masculino,Primavera-Verão Outono-Inverno,"Tenho 1. 70 de altura, 54 kg e 79 cm de quadril. Peguei o menor tamanho e serviu perfeitamente. Se você tiver as coxas um pouco maiores e for mais alto, acho que a m vai te servir mais, pois o comprimento delas é razoavelmente pequeno (para mim, ficou ótimo).","As cuecas pretas são 60% algodão, está na própria etiqueta. As cinzas que são 100%, estranho isso. Os tamanhos estão errados, uso 42 e peguei g(sorte que peguei g), pela recomendação do site seria m, na dúvida, peque um tamanho maior. Tirando esses erros, a qualidade é boa e é bem confortável, não me arrependo, bom custo benefício.","Muito bom, com excelente qualidade, apenas umas das peças que veio muito apertada na coxa. Mas o produto é excelente.",1000,129.99,494,25,6,0.0109140518417462,0.8518518518518517,0.046491131431089565,0.15151515151515152,0.20311380921523825,0.1820760068065797
Kit Roupa De Ballet 6 Itens Infantil C/ Collant Meia Manga,4.8,139.0,0.0,Giovanna Ballet,Indeterminado,Feminino,Não Definido,Maravilhoso. Compreem.,"Ótimo tecido, veio tudo certinho. Minha filha e eu amamos!! recomendo!.",Lindo amei.,500,99.89,330,178,1,0.0059117780809458,0.9259259259259259,0.015313429547207226,0.0,0.1517854097745643,0.3828701077708451
